X: (Hz),Y: (A)
1.73833e+07,0.0118546
1.74e+07,0.0083544
1.74167e+07,0.0124241
1.74333e+07,0.00905325
1.745e+07,0.012672
1.74667e+07,0.0106502
1.74833e+07,0.0125933
1.75e+07,0.0120391
1.75167e+07,0.0116888
1.75333e+07,0.0117505
1.755e+07,0.00911167
1.75667e+07,0.0118962
1.75833e+07,0.00713698
1.76e+07,0.0128406
1.76167e+07,0.00765403
1.76333e+07,0.0126214
1.765e+07,0.00932867
1.76667e+07,0.013804
1.76833e+07,0.00995167
1.77e+07,0.0131835
1.77167e+07,0.0107956
1.77333e+07,0.0118165
1.775e+07,0.0111533
1.77667e+07,0.00828893
1.77833e+07,0.0125905
1.78e+07,0.00764871
1.78167e+07,0.0132964
1.78333e+07,0.00834533
1.785e+07,0.0143529
1.78667e+07,0.00915118
1.78833e+07,0.0148069
1.79e+07,0.0100193
1.79167e+07,0.0135982
1.79333e+07,0.0102135
1.795e+07,0.0116998
1.79667e+07,0.0109945
1.79833e+07,0.00920709
1.8e+07,0.012112
1.80167e+07,0.00849018
1.80333e+07,0.013382
1.805e+07,0.00891719
1.80667e+07,0.0149845
1.80833e+07,0.00977641
1.81e+07,0.0148834
1.81167e+07,0.00952264
1.81333e+07,0.0138951
1.815e+07,0.00953373
1.81667e+07,0.0114271
1.81833e+07,0.00986117
1.82e+07,0.00921268
1.82167e+07,0.011982
1.82333e+07,0.00943606
1.825e+07,0.0130836
1.82667e+07,0.0101483
1.82833e+07,0.0155915
1.83e+07,0.00998695
1.83167e+07,0.0146821
1.83333e+07,0.00909885
1.835e+07,0.0127008
1.83667e+07,0.00885566
1.83833e+07,0.0109299
1.84e+07,0.00992385
1.84167e+07,0.0109673
1.84333e+07,0.0115762
1.845e+07,0.0118037
1.84667e+07,0.0141502
1.84833e+07,0.0111253
1.85e+07,0.0145632
1.85167e+07,0.00936951
1.85333e+07,0.013518
1.855e+07,0.00735368
1.85667e+07,0.0120835
1.85833e+07,0.00723028
1.86e+07,0.011289
1.86167e+07,0.0088836
1.86333e+07,0.0115139
1.865e+07,0.0114986
1.86667e+07,0.0120232
1.86833e+07,0.0132489
1.87e+07,0.011388
1.87167e+07,0.0137887
1.87333e+07,0.00854111
1.875e+07,0.0125706
1.87667e+07,0.00655833
1.87833e+07,0.0121785
1.88e+07,0.00715446
1.88167e+07,0.0122096
1.88333e+07,0.00888308
1.885e+07,0.0125043
1.88667e+07,0.0109819
1.88833e+07,0.0125727
1.89e+07,0.0128234
1.89167e+07,0.0110047
1.89333e+07,0.0121857
1.895e+07,0.00803938
1.89667e+07,0.0112301
1.89833e+07,0.00609631
1.9e+07,0.011773
1.90167e+07,0.00642349
1.90333e+07,0.0125836
1.905e+07,0.00894745
1.90667e+07,0.0137087
1.90833e+07,0.0104182
1.91e+07,0.0121648
1.91167e+07,0.0105469
1.91333e+07,0.00996327
1.915e+07,0.010272
1.91667e+07,0.00751348
1.91833e+07,0.00997804
1.92e+07,0.00608087
1.92167e+07,0.011673
1.92333e+07,0.00720397
1.925e+07,0.0134417
1.92667e+07,0.00867071
1.92833e+07,0.0129138
1.93e+07,0.00990744
1.93167e+07,0.0119232
1.93333e+07,0.00884477
1.935e+07,0.00854111
1.93667e+07,0.00862744
1.93833e+07,0.00718505
1.94e+07,0.0101299
1.94167e+07,0.00734294
1.94333e+07,0.0114567
1.945e+07,0.00751587
1.94667e+07,0.0125667
1.94833e+07,0.00815841
1.95e+07,0.0118746
1.95167e+07,0.00736515
1.95333e+07,0.0107877
1.955e+07,0.00740929
1.95667e+07,0.00859216
1.95833e+07,0.00791776
1.96e+07,0.00797217
1.96167e+07,0.00988646
1.96333e+07,0.0082716
1.965e+07,0.011467
1.96667e+07,0.00819555
1.96833e+07,0.0118036
1.97e+07,0.00732085
1.97167e+07,0.0105795
1.97333e+07,0.00646673
1.975e+07,0.00919122
1.97667e+07,0.00562859
1.97833e+07,0.00851942
1.98e+07,0.00723281
1.98167e+07,0.00819739
1.98333e+07,0.00960319
1.985e+07,0.00858878
1.98667e+07,0.0106066
1.98833e+07,0.00779589
1.99e+07,0.0113199
1.99167e+07,0.00716251
1.99333e+07,0.00968953
1.995e+07,0.00505349
1.99667e+07,0.00865216
1.99833e+07,0.00556092
2e+07,0.00826638
2.00167e+07,0.00722431
2.00333e+07,0.00886609
2.005e+07,0.00863532
2.00667e+07,0.00818314
2.00833e+07,0.0101381
2.01e+07,0.00758967
2.01167e+07,0.00911388
2.01333e+07,0.00553724
2.015e+07,0.00835521
2.01667e+07,0.00452707
2.01833e+07,0.00837849
2.02e+07,0.00571264
2.02167e+07,0.00950937
2.02333e+07,0.00752281
2.025e+07,0.00934585
2.02667e+07,0.00867391
2.02833e+07,0.0087395
2.03e+07,0.00880013
2.03167e+07,0.00751132
2.03333e+07,0.00873834
2.035e+07,0.00573945
2.03667e+07,0.00866605
2.03833e+07,0.00440444
2.04e+07,0.00885458
2.04167e+07,0.00514354
2.04333e+07,0.0093639
2.045e+07,0.00635925
2.04667e+07,0.00939368
2.04833e+07,0.00786887
2.05e+07,0.00873767
2.05167e+07,0.00779425
2.05333e+07,0.00699468
2.055e+07,0.0078577
2.05667e+07,0.00527219
2.05833e+07,0.00816319
2.06e+07,0.00516977
2.06167e+07,0.00950346
2.06333e+07,0.00603787
2.065e+07,0.0103084
2.06667e+07,0.00607731
2.06833e+07,0.00892226
2.07e+07,0.00676453
2.07167e+07,0.00829121
2.07333e+07,0.00611122
2.075e+07,0.00628605
2.07667e+07,0.00665559
2.07833e+07,0.00528375
2.08e+07,0.00734124
2.08167e+07,0.00519385
2.08333e+07,0.00947052
2.085e+07,0.00610674
2.08667e+07,0.00973824
2.08833e+07,0.00549978
2.09e+07,0.00822255
2.09167e+07,0.00612979
2.09333e+07,0.00796174
2.095e+07,0.00579282
2.09667e+07,0.00712985
2.09833e+07,0.00667652
2.1e+07,0.0061931
2.10167e+07,0.00755602
2.10333e+07,0.00587766
2.105e+07,0.00907917
2.10667e+07,0.00552382
2.10833e+07,0.00867026
2.11e+07,0.00543949
2.11167e+07,0.00786659
2.11333e+07,0.00443862
2.115e+07,0.00751846
2.11667e+07,0.00566723
2.11833e+07,0.00671377
2.12e+07,0.0055885
2.12167e+07,0.0054593
2.12333e+07,0.00760527
2.125e+07,0.00593564
2.12667e+07,0.00771662
2.12833e+07,0.00525307
2.13e+07,0.00800882
2.13167e+07,0.00441176
2.13333e+07,0.00756772
2.135e+07,0.00379084
2.13667e+07,0.00679706
2.13833e+07,0.00483761
2.14e+07,0.00648643
2.14167e+07,0.0055993
2.14333e+07,0.00657974
2.145e+07,0.00706289
2.14667e+07,0.00625197
2.14833e+07,0.00724992
2.15e+07,0.00498314
2.15167e+07,0.00740146
2.15333e+07,0.00480889
2.155e+07,0.00698887
2.15667e+07,0.00386869
2.15833e+07,0.00667976
2.16e+07,0.00429553
2.16167e+07,0.00686834
2.16333e+07,0.00566569
2.165e+07,0.00690729
2.16667e+07,0.00617416
2.16833e+07,0.00561795
2.17e+07,0.00665851
2.17167e+07,0.00497869
2.17333e+07,0.00615207
2.175e+07,0.0046532
2.17667e+07,0.00642727
2.17833e+07,0.00362735
2.18e+07,0.00589789
2.18167e+07,0.00397424
2.18333e+07,0.0062267
2.185e+07,0.0048547
2.18667e+07,0.00663441
2.18833e+07,0.00523465
2.19e+07,0.00581765
2.19167e+07,0.00559056
2.19333e+07,0.00431423
2.195e+07,0.00602917
2.19667e+07,0.00449321
2.19833e+07,0.00590944
2.2e+07,0.00354293
2.20167e+07,0.00617368
2.20333e+07,0.00375015
2.205e+07,0.00632791
2.20667e+07,0.00472174
2.20833e+07,0.00686927
2.21e+07,0.00462183
2.21167e+07,0.00543719
2.21333e+07,0.00540326
2.215e+07,0.00447721
2.21667e+07,0.0052633
2.21833e+07,0.00413885
2.22e+07,0.00557165
2.22167e+07,0.00400972
2.22333e+07,0.00637184
2.225e+07,0.00316284
2.22667e+07,0.00568867
2.22833e+07,0.00387612
2.23e+07,0.00626013
2.23167e+07,0.00417776
2.23333e+07,0.00549758
2.235e+07,0.00435761
2.23667e+07,0.00461162
2.23833e+07,0.00483358
2.24e+07,0.00413767
2.24167e+07,0.00573399
2.24333e+07,0.00367611
2.245e+07,0.00560411
2.24667e+07,0.00337137
2.24833e+07,0.00581907
2.25e+07,0.00295386
2.25167e+07,0.00551804
2.25333e+07,0.00352353
2.255e+07,0.00492254
2.25667e+07,0.00448271
2.25833e+07,0.00515741
2.26e+07,0.00379685
2.26167e+07,0.00308277
2.26333e+07,0.00497444
2.265e+07,0.00379843
2.26667e+07,0.00549271
2.26833e+07,0.00292793
2.27e+07,0.0053731
2.27167e+07,0.0031071
2.27333e+07,0.00549123
2.275e+07,0.00312495
2.27667e+07,0.0050129
2.27833e+07,0.00264194
2.28e+07,0.00390673
2.28167e+07,0.00390226
2.28333e+07,0.0040737
2.285e+07,0.00369217
2.28667e+07,0.00302545
2.28833e+07,0.00515604
2.29e+07,0.00356618
2.29167e+07,0.00483703
2.29333e+07,0.00299056
2.295e+07,0.0048433
2.29667e+07,0.00251926
2.29833e+07,0.00491886
2.3e+07,0.00238356
2.30167e+07,0.00425339
2.30333e+07,0.00390722
2.305e+07,0.00380088
2.30667e+07,0.0039729
2.30833e+07,0.00350263
2.31e+07,0.00436676
2.31167e+07,0.00298779
2.31333e+07,0.00462364
2.315e+07,0.00244905
2.31667e+07,0.00423631
2.31833e+07,0.00252101
2.32e+07,0.00458891
2.32167e+07,0.00262106
2.32333e+07,0.00415938
2.325e+07,0.00308864
2.32667e+07,0.00390794
2.32833e+07,0.0037569
2.33e+07,0.00391468
2.33167e+07,0.00383828
2.33333e+07,0.00320619
2.335e+07,0.00420952
2.33667e+07,0.00269828
2.33833e+07,0.0042949
2.34e+07,0.00192885
2.34167e+07,0.00403105
2.34333e+07,0.00235155
2.345e+07,0.00359852
2.34667e+07,0.002298
2.34833e+07,0.00418837
2.35e+07,0.0034335
2.35167e+07,0.00366223
2.35333e+07,0.00335856
2.355e+07,0.00310077
2.35667e+07,0.00383857
2.35833e+07,0.00234408
2.36e+07,0.00346119
2.36167e+07,0.00238404
2.36333e+07,0.0034961
2.365e+07,0.00239642
2.36667e+07,0.00427997
2.36833e+07,0.00220876
2.37e+07,0.00330062
2.37167e+07,0.00263755
2.37333e+07,0.00294651
2.375e+07,0.00316668
2.37667e+07,0.00290402
2.37833e+07,0.00303894
2.38e+07,0.00237403
2.38167e+07,0.00368938
2.38333e+07,0.00255802
2.385e+07,0.00343477
2.38667e+07,0.00150382
2.38833e+07,0.00312136
2.39e+07,0.00174723
2.39167e+07,0.00315235
2.39333e+07,0.00228115
2.395e+07,0.00325207
2.39667e+07,0.00302232
2.39833e+07,0.0034007
2.4e+07,0.00275479
2.40167e+07,0.00244413
2.40333e+07,0.00302346
2.405e+07,0.00235265
2.40667e+07,0.0031207
2.40833e+07,0.00137383
2.41e+07,0.00334419
2.41167e+07,0.00170096
2.41333e+07,0.00333938
2.415e+07,0.00243416
2.41667e+07,0.00303739
2.41833e+07,0.00208743
2.42e+07,0.00265986
2.42167e+07,0.003012
2.42333e+07,0.00314745
2.425e+07,0.00294848
2.42667e+07,0.00249447
2.42833e+07,0.00349114
2.43e+07,0.0016608
2.43167e+07,0.00308585
2.43333e+07,0.00179887
2.435e+07,0.00275987
2.43667e+07,0.00139218
2.43833e+07,0.00289196
2.44e+07,0.00281931
2.44167e+07,0.00277082
2.44333e+07,0.00232008
2.445e+07,0.00265958
2.44667e+07,0.00235517
2.44833e+07,0.00202146
2.45e+07,0.00299431
2.45167e+07,0.00185663
2.45333e+07,0.0019662
2.455e+07,0.000897837
2.45667e+07,0.00344946
2.45833e+07,0.00206702
2.46e+07,0.00278446
2.46167e+07,0.00163322
2.46333e+07,0.00268017
2.465e+07,0.00236656
2.46667e+07,0.00308186
2.46833e+07,0.00234286
2.47e+07,0.00173929
2.47167e+07,0.00243165
2.47333e+07,0.00136743
2.475e+07,0.00247483
2.47667e+07,0.00135049
2.47833e+07,0.00309644
2.48e+07,0.00172278
2.48167e+07,0.00305137
2.48333e+07,0.00163785
2.485e+07,0.00231369
2.48667e+07,0.00222525
2.48833e+07,0.00254063
2.49e+07,0.00173189
2.49167e+07,0.00227423
2.49333e+07,0.00145793
2.495e+07,0.00107423
2.49667e+07,0.00224691
2.49833e+07,0.00177646
2.5e+07,0.00292375
2.50167e+07,0.00194569
2.50333e+07,0.00266539
2.505e+07,0.00214507
2.50667e+07,0.00327804
2.50833e+07,0.00141641
2.51e+07,0.00219869
2.51167e+07,0.00139315
2.51333e+07,0.00132631
2.515e+07,0.00180569
2.51667e+07,0.00152758
2.51833e+07,0.00186184
2.52e+07,0.00169506
2.52167e+07,0.00268108
2.52333e+07,0.00163561
2.525e+07,0.00250848
2.52667e+07,0.00139704
2.52833e+07,0.00243364
2.53e+07,0.0011464
2.53167e+07,0.00223675
2.53333e+07,0.000993554
2.535e+07,0.0013979
2.53667e+07,0.00149289
2.53833e+07,0.00153304
2.54e+07,0.00254864
2.54167e+07,0.00242482
2.54333e+07,0.00280384
2.545e+07,0.00126256
2.54667e+07,0.00271969
2.54833e+07,0.00147105
2.55e+07,0.00207528
2.55167e+07,0.00105592
2.55333e+07,0.00167382
2.555e+07,0.00104147
2.55667e+07,0.00178268
2.55833e+07,0.00162998
2.56e+07,0.00219473
2.56167e+07,0.00182307
2.56333e+07,0.00121732
2.565e+07,0.00214481
2.56667e+07,0.00162792
2.56833e+07,0.00192331
2.57e+07,0.000650918
2.57167e+07,0.0021202
2.57333e+07,0.00089838
2.575e+07,0.00138342
2.57667e+07,0.00078791
2.57833e+07,0.00187516
2.58e+07,0.00152262
2.58167e+07,0.00111546
2.58333e+07,0.00218046
2.585e+07,0.00200704
2.58667e+07,0.00180757
2.58833e+07,0.00092456
2.59e+07,0.00186863
2.59167e+07,0.00120425
2.59333e+07,0.00175518
2.595e+07,0.000405086
2.59667e+07,0.00183304
2.59833e+07,0.00152295
2.6e+07,0.0023299
2.60167e+07,0.00202566
2.60333e+07,0.00212731
2.605e+07,0.00124505
2.60667e+07,0.00103559
2.60833e+07,0.00155703
2.61e+07,0.00125877
2.61167e+07,0.00106696
2.61333e+07,0.0010848
2.615e+07,0.00164603
2.61667e+07,0.00100207
2.61833e+07,0.00171099
2.62e+07,0.000795062
2.62167e+07,0.00202256
2.62333e+07,0.00146521
2.625e+07,0.00163795
2.62667e+07,0.0015545
2.62833e+07,0.00181227
2.63e+07,0.000816536
2.63167e+07,0.00123835
2.63333e+07,0.00117546
2.635e+07,0.00118822
2.63667e+07,0.00126515
2.63833e+07,0.000863648
2.64e+07,0.00177266
2.64167e+07,0.00186907
2.64333e+07,0.00212706
2.645e+07,0.000745597
2.64667e+07,0.00161501
2.64833e+07,0.000754279
2.65e+07,0.00166473
2.65167e+07,0.00121346
2.65333e+07,0.00129195
2.655e+07,0.00127298
2.65667e+07,0.00128083
2.65833e+07,0.0011514
2.66e+07,0.00040823
2.66167e+07,0.0011996
2.66333e+07,0.0010189
2.665e+07,0.00181035
2.66667e+07,0.00064397
2.66833e+07,0.00164388
2.67e+07,0.000621732
2.67167e+07,0.00151619
2.67333e+07,0.000957481
2.675e+07,0.00154858
2.67667e+07,0.00164722
2.67833e+07,0.000567306
2.68e+07,0.00169688
2.68167e+07,0.000854484
2.68333e+07,0.00176662
2.685e+07,0.00158269
2.68667e+07,0.00156655
2.68833e+07,0.00131684
2.69e+07,0.00219499
2.69167e+07,0.000919569
2.69333e+07,0.00150166
2.695e+07,0.000683051
2.69667e+07,0.000481421
2.69833e+07,0.00228153
2.7e+07,0.00116947
2.70167e+07,0.00136347
2.70333e+07,0.000790581
2.705e+07,0.00173326
2.70667e+07,0.0014918
2.70833e+07,0.00144904
2.71e+07,0.00125282
2.71167e+07,0.00201533
2.71333e+07,0.000772811
2.715e+07,0.00129492
2.71667e+07,0.000695587
2.71833e+07,0.00109751
2.72e+07,0.000720026
2.72167e+07,0.000929283
2.72333e+07,0.00135164
2.725e+07,0.00101385
2.72667e+07,0.00170291
2.72833e+07,0.00141737
2.73e+07,0.00179648
2.73167e+07,0.00139084
2.73333e+07,0.00175059
2.735e+07,0.000154033
2.73667e+07,0.000809776
2.73833e+07,0.000615452
2.74e+07,0.00102083
2.74167e+07,0.00130419
2.74333e+07,0.000853247
2.745e+07,0.00123404
2.74667e+07,0.00135308
2.74833e+07,0.00156197
2.75e+07,0.00208254
2.75167e+07,0.00161106
2.75333e+07,0.000847108
2.755e+07,0.000978329
2.75667e+07,0.000506026
2.75833e+07,0.00084102
2.76e+07,0.000856393
2.76167e+07,0.00122274
2.76333e+07,0.00125728
2.765e+07,0.00150397
2.76667e+07,0.00109096
2.76833e+07,0.00135488
2.77e+07,0.00136731
2.77167e+07,0.00155527
2.77333e+07,0.0013392
2.775e+07,0.000512131
2.77667e+07,0.000937408
2.77833e+07,0.000297217
2.78e+07,0.000420931
2.78167e+07,0.000736959
2.78333e+07,0.00102729
2.785e+07,0.00112103
2.78667e+07,0.0017294
2.78833e+07,0.00112276
2.79e+07,0.00176333
2.79167e+07,0.00116685
2.79333e+07,0.00110201
2.795e+07,0.000564158
2.79667e+07,0.000396006
2.79833e+07,0.000518964
2.8e+07,0.00133291
2.80167e+07,0.00145373
2.80333e+07,0.00060415
2.805e+07,0.00142902
2.80667e+07,0.00103788
2.80833e+07,0.00166579
2.81e+07,0.00115697
2.81167e+07,0.00119269
2.81333e+07,0.00072502
2.815e+07,0.000716182
2.81667e+07,0.000957668
2.81833e+07,0.000269499
2.82e+07,0.000554361
2.82167e+07,0.000223549
2.82333e+07,0.00120112
2.825e+07,0.000482938
2.82667e+07,0.00147143
2.82833e+07,0.00103342
2.83e+07,0.0019284
2.83167e+07,0.00133843
2.83333e+07,0.000966708
2.835e+07,0.000774795
2.83667e+07,0.000822966
2.83833e+07,0.000675313
2.84e+07,0.000267784
2.84167e+07,0.000769924
2.84333e+07,0.000696948
2.845e+07,0.00147265
2.84667e+07,0.00118255
2.84833e+07,0.00180549
2.85e+07,0.00102622
2.85167e+07,0.00134748
2.85333e+07,0.000563239
2.855e+07,0.000948155
2.85667e+07,0.000291667
2.85833e+07,0.000738668
2.86e+07,0.000679282
2.86167e+07,0.000618551
2.86333e+07,0.00040764
2.865e+07,0.000725971
2.86667e+07,0.00160365
2.86833e+07,0.0012464
2.87e+07,0.0018135
2.87167e+07,0.00149433
2.87333e+07,0.00160253
2.875e+07,0.000487066
2.87667e+07,0.000749019
2.87833e+07,0.000621406
2.88e+07,0.000332391
2.88167e+07,0.000325816
2.88333e+07,0.000455673
2.885e+07,0.00115815
2.88667e+07,0.000690408
2.88833e+07,0.00138596
2.89e+07,0.000700065
2.89167e+07,0.00149194
2.89333e+07,0.000325215
2.895e+07,0.000919303
2.89667e+07,0.00078363
2.89833e+07,0.000460643
2.9e+07,0.000208079
2.90167e+07,0.000273182
2.90333e+07,0.000931581
2.905e+07,0.00132981
2.90667e+07,0.000648168
2.90833e+07,0.000549591
2.91e+07,0.00121755
2.91167e+07,0.000781225
2.91333e+07,0.00141352
2.915e+07,0.000528691
2.91667e+07,0.000312434
2.91833e+07,0.000335459
2.92e+07,0.0005241
2.92167e+07,0.000300256
2.92333e+07,0.000401917
2.925e+07,0.00141738
2.92667e+07,0.00183697
2.92833e+07,0.00100023
2.93e+07,0.000883592
2.93167e+07,0.00136703
2.93333e+07,0.00114598
2.935e+07,0.000664687
2.93667e+07,0.000767904
2.93833e+07,0.000437809
2.94e+07,0.000312458
2.94167e+07,0.00051551
2.94333e+07,0.000558593
2.945e+07,0.000941048
2.94667e+07,0.000836505
2.94833e+07,0.000783627
2.95e+07,0.00100345
2.95167e+07,0.000590782
2.95333e+07,0.000605105
2.955e+07,0.000476281
2.95667e+07,0.000693515
2.95833e+07,0.000640045
2.96e+07,0.000835992
2.96167e+07,0.000844569
2.96333e+07,0.000642007
2.965e+07,0.000210576
2.96667e+07,0.000641457
2.96833e+07,0.00144784
2.97e+07,0.00168579
2.97167e+07,0.000511987
2.97333e+07,0.000754093
2.975e+07,0.000892819
2.97667e+07,0.00139906
2.97833e+07,0.00061057
2.98e+07,0.00115746
2.98167e+07,0.000250802
2.98333e+07,0.000558803
2.985e+07,0.00136688
2.98667e+07,0.000785729
2.98833e+07,0.000942167
2.99e+07,0.000802816
2.99167e+07,0.00108767
2.99333e+07,0.000248684
2.995e+07,0.000930009
2.99667e+07,0.000582808
2.99833e+07,0.00117325
3e+07,0.000443013
3.00167e+07,0.000190399
3.00333e+07,0.00110562
3.005e+07,0.000713803
3.00667e+07,0.000977004
3.00833e+07,0.00096125
3.01e+07,0.00114933
3.01167e+07,0.000613779
3.01333e+07,0.00101248
3.015e+07,0.000310832
3.01667e+07,0.00107475
3.01833e+07,0.000643175
3.02e+07,0.00133782
3.02167e+07,0.000387455
3.02333e+07,0.000514979
3.025e+07,0.000810007
3.02667e+07,0.00050235
3.02833e+07,0.000885399
3.03e+07,0.000414458
3.03167e+07,0.00050537
3.03333e+07,0.000585386
3.035e+07,0.0016205
3.03667e+07,0.000826289
3.03833e+07,0.000895712
3.04e+07,0.000211172
3.04167e+07,0.000906858
3.04333e+07,0.000292206
3.045e+07,0.000273921
3.04667e+07,0.00105286
3.04833e+07,0.000707971
3.05e+07,0.000751827
3.05167e+07,0.000490154
3.05333e+07,0.00120774
3.055e+07,0.000926856
3.05667e+07,0.000934792
3.05833e+07,0.000553703
3.06e+07,0.00105648
3.06167e+07,0.000321297
3.06333e+07,0.000400389
3.065e+07,0.000974413
3.06667e+07,0.00061185
3.06833e+07,0.000779772
3.07e+07,0.000725298
3.07167e+07,0.00111703
3.07333e+07,0.00113299
3.075e+07,0.000617998
3.07667e+07,0.000547132
3.07833e+07,0.00056989
3.08e+07,0.000238024
3.08167e+07,0.00037618
3.08333e+07,0.00141035
3.085e+07,0.00106109
3.08667e+07,0.00122289
3.08833e+07,0.000750891
3.09e+07,0.000266033
3.09167e+07,0.000438071
3.09333e+07,0.000816438
3.095e+07,0.00109894
3.09667e+07,0.000959748
3.09833e+07,0.00105543
3.1e+07,0.000461722
3.10167e+07,0.000248373
3.10333e+07,0.000418327
3.105e+07,0.000452974
3.10667e+07,0.000526824
3.10833e+07,0.000805337
3.11e+07,0.000673908
3.11167e+07,0.000273815
3.11333e+07,0.00112916
3.115e+07,0.00120463
3.11667e+07,0.00123558
3.11833e+07,0.00117507
3.12e+07,0.000872913
3.12167e+07,0.000265376
3.12333e+07,0.000700766
3.125e+07,0.000705836
3.12667e+07,0.000815061
3.12833e+07,0.000861237
3.13e+07,0.000523582
3.13167e+07,0.00096546
3.13333e+07,0.000845335
3.135e+07,0.00114534
3.13667e+07,0.00037467
3.13833e+07,0.000637072
3.14e+07,0.000491826
3.14167e+07,0.000408642
3.14333e+07,5.74863e-05
3.145e+07,0.000881042
3.14667e+07,0.000777185
3.14833e+07,0.00077884
3.15e+07,0.000917436
3.15167e+07,0.000366209
3.15333e+07,0.00074777
3.155e+07,0.000785184
3.15667e+07,0.00134442
3.15833e+07,0.000845199
3.16e+07,0.000893866
3.16167e+07,0.000294446
3.16333e+07,0.000905845
3.165e+07,0.00108218
3.16667e+07,0.00024142
3.16833e+07,0.000550421
3.17e+07,0.000152554
3.17167e+07,0.00084143
3.17333e+07,0.000831545
3.175e+07,0.00140822
3.17667e+07,0.000651371
3.17833e+07,0.00100839
3.18e+07,0.00110048
3.18167e+07,0.00109221
3.18333e+07,0.000907468
3.185e+07,0.00053031
3.18667e+07,6.59713e-05
3.18833e+07,0.000433947
3.19e+07,0.000736929
3.19167e+07,0.000687123
3.19333e+07,0.000800986
3.195e+07,0.000555688
3.19667e+07,0.00160516
3.19833e+07,0.00079123
3.2e+07,0.000253489
3.20167e+07,0.000385723
3.20333e+07,0.00078315
3.205e+07,0.00123546
3.20667e+07,0.000537035
3.20833e+07,0.000634122
3.21e+07,0.000376448
3.21167e+07,0.000848924
3.21333e+07,0.000870492
3.215e+07,0.000941523
3.21667e+07,0.000172808
3.21833e+07,0.000804032
3.22e+07,0.000294197
3.22167e+07,0.000331777
3.22333e+07,0.000439973
3.225e+07,0.000709001
3.22667e+07,0.00058508
3.22833e+07,0.000428059
3.23e+07,0.000340851
3.23167e+07,0.000629306
3.23333e+07,0.00143902
3.235e+07,0.00116176
3.23667e+07,0.000836583
3.23833e+07,0.000410239
3.24e+07,0.000432034
3.24167e+07,0.000533652
3.24333e+07,0.000279205
3.245e+07,0.000277285
3.24667e+07,0.000259108
3.24833e+07,0.000186362
3.25e+07,0.000623224
3.25167e+07,0.000936733
3.25333e+07,0.000876418
3.255e+07,0.000812788
3.25667e+07,0.00090855
3.25833e+07,0.000657847
3.26e+07,0.000791767
3.26167e+07,0.000515857
3.26333e+07,0.000736886
3.265e+07,0.000329078
3.26667e+07,0.00045622
3.26833e+07,0.000938315
3.27e+07,0.000262831
3.27167e+07,0.000714157
3.27333e+07,0.000441979
3.275e+07,0.000693481
3.27667e+07,0.000636558
3.27833e+07,0.000815721
3.28e+07,0.000849475
3.28167e+07,0.00124592
3.28333e+07,0.000507307
3.285e+07,0.000567845
3.28667e+07,0.000193931
3.28833e+07,0.000437794
3.29e+07,0.0010304
3.29167e+07,0.000593564
3.29333e+07,0.000510288
3.295e+07,0.000886652
3.29667e+07,0.000806514
3.29833e+07,0.000445128
3.3e+07,0.000556832
3.30167e+07,0.000191737
3.30333e+07,0.000523479
3.305e+07,0.000455728
3.30667e+07,0.000716898
3.30833e+07,0.0001452
3.31e+07,0.00019029
3.31167e+07,0.000321292
3.31333e+07,0.000828209
3.315e+07,0.00116413
3.31667e+07,0.00054041
3.31833e+07,0.0009926
3.32e+07,0.000489072
3.32167e+07,0.000584642
3.32333e+07,0.000555254
3.325e+07,0.000627606
3.32667e+07,0.000121551
3.32833e+07,0.000111946
3.33e+07,0.000706244
3.33167e+07,0.000447002
3.33333e+07,0.000719783
3.335e+07,0.000429626
3.33667e+07,0.000918978
3.33833e+07,0.000500194
3.34e+07,0.000685207
3.34167e+07,0.000635021
3.34333e+07,9.09043e-05
3.345e+07,0.000390499
3.34667e+07,0.000873202
3.34833e+07,0.000180263
3.35e+07,0.000632282
3.35167e+07,0.00118914
3.35333e+07,0.000686896
3.355e+07,0.00114662
3.35667e+07,0.000671438
3.35833e+07,0.000627063
3.36e+07,0.000309444
3.36167e+07,0.000695171
3.36333e+07,0.000480575
3.365e+07,0.000733435
3.36667e+07,0.000319626
3.36833e+07,0.000481475
3.37e+07,0.000406459
3.37167e+07,0.000470391
3.37333e+07,0.00131825
3.375e+07,0.00123369
3.37667e+07,0.00131112
3.37833e+07,0.000987269
3.38e+07,0.00126305
3.38167e+07,0.0012036
3.38333e+07,0.000411471
3.385e+07,0.000154566
3.38667e+07,0.000431351
3.38833e+07,0.000595016
3.39e+07,0.000784676
3.39167e+07,0.000470697
3.39333e+07,0.000384185
3.395e+07,0.000868483
3.39667e+07,0.000313856
3.39833e+07,0.000463875
3.4e+07,0.000460124
3.40167e+07,0.000409026
3.40333e+07,0.000324362
3.405e+07,0.00113233
3.40667e+07,0.000321967
3.40833e+07,0.000537692
3.41e+07,0.000641437
3.41167e+07,0.000640981
3.41333e+07,0.000483355
3.415e+07,0.000551537
3.41667e+07,0.0010931
3.41833e+07,0.00102191
3.42e+07,0.000379602
3.42167e+07,0.000597202
3.42333e+07,0.000405347
3.425e+07,0.00050405
3.42667e+07,0.000127966
3.42833e+07,0.000540461
3.43e+07,0.000565206
3.43167e+07,0.000559666
3.43333e+07,0.000340395
3.435e+07,0.000380556
3.43667e+07,0.000745891
3.43833e+07,0.000883351
3.44e+07,0.00096921
3.44167e+07,0.000542253
